_id,title,noFinesset,capacity,legal_status,IsEHPAD,IsEHPA,IsESLD,IsRA,IsAJA,IsHCOMPL,IsHTEMPO,IsACC_JOUR,IsACC_NUIT,IsHAB_AIDE_SOC,IsCONV_APL,IsALZH,IsUHR,IsPASA,IsPUV,IsF1,IsF1Bis,IsF2,prixMin,coordinates.street,coordinates.postcode,coordinates.deptcode,coordinates.deptname,coordinates.city,coordinates.phone,coordinates.emailContact,coordinates.gestionnaire,coordinates.website,coordinates.latitude,coordinates.longitude,coordinates.region
17695.0,Foyer-Logement Orange Pouret Saint Trivier de Courtes,010784551,38.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,380.19,303 Rue du Docteur Perret,1560.0,01,AIN,ST TRIVIER DE COURTES,04 74 30 70 32,mairie@stdc.fr,CCAS St Trivier-De-Courtes,http://www.saint-trivier-de-courtes.fr,46.457882,5.079421,Auvergne-Rhône-Alpes
17653.0,Foyer-Logement Résidence La fruitière,010003168,40.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,,2 place Bichat,1450.0,01,AIN,PONCIN,04 74 37 32 87,,SEMCODA Bourg En Bresse,,46.086389,5.407186,Auvergne-Rhône-Alpes
17703.0,Foyer-Logement Résidence Le cèdre,010784593,102.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,696.5,80 avenue Joséphine-Guillon,1700.0,01,AIN,MIRIBEL,04 78 55 76 20,contact@josephineguillon.fr,Institution Josephine Guillon,,45.826952,4.954026,Auvergne-Rhône-Alpes
17709.0,Foyer-Logement de l'Orme,010784627,50.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,10 rue de l'Orme,1100.0,01,AIN,OYONNAX,04 74 77 08 79,,Commune d'Oyonnax,http://www.oyonnax.fr/seniors/club-du-3eme-age.html,46.251078,5.653888,Auvergne-Rhône-Alpes
17715.0,Foyer-Logement de polliat,010785699,30.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,501.52,367 Route d'Attignat,1310.0,01,AIN,POLLIAT,04 74 30 45 33,,Mairie de Polliat,http://www.polliat.fr,46.250836,5.133582,Auvergne-Rhône-Alpes
17659.0,Foyer-Logement les Remparts,010007318,20.0,Public,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,647.0,144 Rue Notre Dame des Marais,1120.0,01,AIN,MONTLUEL,04 74 22 40 66,,SEMCODA Bourg En Bresse,http://www.www.semocoda.com,45.852683,5.057704,Auvergne-Rhône-Alpes
89574.0,MARPA La Reyssouze,010010684,24.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,1000.0,45 rue du Grand Pré,1560.0,01,AIN,ST JULIEN SUR REYSSOUZE,04 74 32 63 28,marpalareyssouze@orange.fr,Association de gestion Marpa La Reyssouze,http://marpapuv-ainrhone.fr/,46.4018626055096,5.11189173676585,Auvergne-Rhône-Alpes
17651.0,MARPA La Valette,010001360,20.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,822.21,227 route de Montcet,1310.0,01,AIN,MONTRACOL,04 74 24 38 85,marpa.montracol@orange.fr,Association Gest de la Marpa - Montracol,http://www.marpa.fr,46.199815,5.122908,Auvergne-Rhône-Alpes
17677.0,MARPA La Verchère,010008738,24.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,967.0,6 petit chemin des Nivres,1190.0,01,AIN,PONT DE VAUX,09 66 98 84 68,marpa-verchere@orange.fr,Association de Gestion de la Marpa la Vercher,http://www.marpa.fr,46.43234,4.945785,Auvergne-Rhône-Alpes
17733.0,MARPA La frérie,010790384,19.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,793.0,74 Rue de la Frérie,1570.0,01,AIN,MANZIAT,03 85 30 15 47,direction@ajmarpa.fr,Association Maintien Cadre Vie Pa En Perte Aut,https://www.marpa.fr/?id=166&tx_marpa%5BmarpaUid%5D=18&cHash=10f58ee40cf2099cfefc568ac8247b9d,46.357584,4.904495,Auvergne-Rhône-Alpes
17671.0,MARPA Le Verger,010008589,24.0,Privé non lucratif,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,True,990.6,49 allée du verger,1640.0,01,AIN,ST JEAN LE VIEUX,04 74 36 04 55,marpaleverger@orange.fr,SEMCODA Bourg En Bresse,http://www.marpa.fr,46.030023,5.38687,Auvergne-Rhône-Alpes
17681.0,MARPA Nova villa,010008779,24.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,1018.97,275 Rue des Sablonnieres,1400.0,01,AIN,NEUVILLE LES DAMES,04 74 24 70 56,novavilla@orange.fr,Association Gestion Marpa Chalaronnn/Centre,http://www.marpa.fr,46.159736,5.007398,Auvergne-Rhône-Alpes
17665.0,MARPA Plain Champ Saint Etienne du Bois,010008332,26.0,Privé non lucratif,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,True,1020.0,707 rue centrale,1370.0,01,AIN,ST ETIENNE DU BOIS,04 74 30 51 08,marpa.plain-champ@wanadoo.fr,Association de Gestion de la Marpa,http://www.marpa.fr,46.289916,5.295513,Auvergne-Rhône-Alpes
17679.0,MARPA RPA Le Renon,010008753,24.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,1059.0,394 le clos des Dombes,1240.0,01,AIN,MARLIEUX,04 74 50 86 57,marpalerenon01@orange.fr,Association Gestion Marpa le Renon,http://marpalerenon.fr,46.066363,5.073781,Auvergne-Rhône-Alpes
17685.0,MARPA RPA les Narcisses,010008829,24.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,976.1,65 route de Champdor,1110.0,01,AIN,BRENOD,04 74 38 88 27,marpabrenod@orange.fr,Association de Gestion Marpa de Brenod,http://www.marpa.fr,46.057419,5.604093,Auvergne-Rhône-Alpes
17675.0,MARPA Résidence Les carlines,010008696,24.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,1073.0,220 route des burgondes,1410.0,01,AIN,CHAMPFROMIER,04 50 48 40 87,marpa.lescarlines@gmail.com,Association de Gestion de la Marpa,http://www.marpa.fr,46.195352,5.819214,Auvergne-Rhône-Alpes
17649.0,MARPA de Manziat Bage La Ville,010001246,9.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,793.0,100 Rue de la Mairie,1380.0,01,AIN,BAGE LA VILLE,03 85 30 21 06,direction@ajmarpa.fr,Association Maintien Cadre Vie Pa En Perte Aut,http://www.marpa.fr,46.316594,4.946342,Auvergne-Rhône-Alpes
17669.0,MARPA de Replonge,010008399,8.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,793.0,30 Impasse de la Croix du Creux,1750.0,01,AIN,REPLONGES,03 85 31 80 56,direction@ajmarpa.fr,Association Maintien Cadre Vie Pa En Perte Aut,https://www.marpa.fr/,46.312512,4.875599,Auvergne-Rhône-Alpes
17687.0,MARPA de Serrières de Briord,010009892,24.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,1046.4,9 rue Bugey,1470.0,01,AIN,SERRIERES DE BRIORD,04 74 40 94 40,lejardindescourtanes@hotmail.fr,La Marpa de Serrieres de Briord,http://www.marpa.fr,45.80972479999999,5.449017599999934,Auvergne-Rhône-Alpes
17689.0,MARPA de la Veyle,010010270,24.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,919.12,19 allée de la Marpa,1290.0,01,AIN,GRIEGES,03 85 50 84 62,marpagrieges@orange.fr,Association de Gestion,http://www.marpa.fr,46.256494,4.851286,Auvergne-Rhône-Alpes
17731.0,MARPA du Dommartin,010790376,9.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,,Le Bourg Dommartin,1380.0,01,AIN,BAGE LA VILLE,03 85 30 20 63,marpa.asso.cantondebage@orange.fr,Association Maintien Cadre Vie PA en perte d'aut,http://www.marpa.fr/index.php?id=166&tx_marpa[marpaUid]=18&cHash=10f58ee40cf2099cfefc568ac8247b9d,46.338608,4.989742,Auvergne-Rhône-Alpes
99.0,Maison de retraite Château de Vernange ,010788230,70.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3031.5,Route de Monthieux,1390.0,01,AIN,ST ANDRE DE CORCY,04 72 26 16 16,contact@chateau-de-vernange.com,M.R. Vernange St Andre-De-Corcy,http://www.chateau-de-venange.com,45.929351,4.955026,Auvergne-Rhône-Alpes
107.0,Maison de retraite les Cyclamens Challex,010788768,80.0,Privé commercial,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,3064.7999999999997,554 Rue de la Treille,1630.0,01,AIN,CHALLEX,04 50 56 46 50,cyclamens-challex@domusvi.com,Domus Vivendi Hauts-De-Seine,http://www.cyclamenschallex.com/,46.180146,5.969304,Auvergne-Rhône-Alpes
73480.0,PUV Les Berges du Lion,010007490,15.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,1225.0,155 rue des Berges du Lion,1210.0,01,AIN,ORNEX,04 50 41 93 05,puv@bergesdulion.eu,Association Les Berges du Lion,http://www.bergesdulion.eu/,46.269647,6.098655,Auvergne-Rhône-Alpes
17673.0,PUV Petite Unité de Vie La Cité des Séniors,010008670,26.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,498.0,260 rue de la barre,1440.0,01,AIN,VIRIAT,04 74 25 08 11,lacitedesseniors@orange.fr,Association de Gestion de la Puv,http://www.marpa.fr,46.26562,5.21659,Auvergne-Rhône-Alpes
73477.0,Petite Unité de Vie Dallex Allombert,010003358,22.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,918.54,2 route de la Forge,1100.0,01,AIN,BELLIGNAT,04 74 73 92 37,susana.dogdanovit@bellignat.fr,Commune de Bellignat,http://www.bellignat.fr/www-liste_afnors-AMACPE[AMACPO-231-FR-VIVRE.html,46.242107,5.62937,Auvergne-Rhône-Alpes
73482.0,Petite Unité de Vie La Chènevière,010008654,24.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,997.29,250 Rue Prevert,1000.0,01,AIN,ST DENIS LES BOURG,04 74 21 31 73,puv01000@gmail.com,Association de Gestion PUV Saint-Denis-les-Bourg,http://www.stdenislesbourg.fr/Petite-Unite-de-Vie.html,46.201763,5.194149,Auvergne-Rhône-Alpes
73481.0,Petite Unité de Vie Les Charmilles,010008621,24.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,490.0,130 rue Jean-Monnet,1960.0,01,AIN,PERONNAS,04 74 32 92 00,lescharmilles@peronnas.com,Association de Gestion de la PUV,,46.179148,5.203701,Auvergne-Rhône-Alpes
105.0,Résidence Claires Fontaines,010788669,53.0,Public,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,1667.1,Rue Charles de Gaulle ESPACE CHARLES DE GAULLE,1150.0,01,AIN,ST VULBAS,04 74 61 53 33,mapastvulbas@clairesfontaines.fr,Résidence Claires Fontaines,http://www.clairesfontaines.fr,45.837803,5.286431,Auvergne-Rhône-Alpes
17713.0,Résidence Foyer soleil,010784643,30.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,419.5,210 Rue En Ponsard,1851.0,01,AIN,MARBOZ,04 74 51 03 80,,Centre communal d'action sociale (CCAS),http://www.marboz.fr,46.344451,5.26005,Auvergne-Rhône-Alpes
17657.0,Résidence Grande Terre Beynost,010007268,19.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,,520 rue de Thermes,1700.0,01,AIN,BEYNOST,04 78 55 83 40,accueil@ville-beynost.fr,Centre Communal d'Action Sociale – CCAS,,45.836066,5.000131,Auvergne-Rhône-Alpes
17723.0,Résidence Gustave Monnet,010788495,27.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,431.73,8 Rue Rabelais,1000.0,01,AIN,BOURG EN BRESSE,04 74 42 45 70,polepreventionseniors@bourgenbresse.fr,Commune de Bourg-en-Bresse,http://www.mairie@bourgenbresse.fr,46.188357,5.226636,Auvergne-Rhône-Alpes
17691.0,Résidence Henri Dunant,010010791,54.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,568.0,119 rue des Fontanettes,1110.0,01,AIN,HAUTEVILLE LOMPNES,04 74 40 43 00,RESA@crf-angeville.com,Croix-Rouge française,http://www.croix-rouge.fr,45.979758,5.59825,Auvergne-Rhône-Alpes
122.0,Résidence Korian Les Fauvettes,010789758,61.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3018.8999999999996,177 Avenue Gilbert Sardier,1330.0,01,AIN,VILLARS LES DOMBES,04 74 98 30 30,louise.lambert@korian.fr,Groupe Korian,http://www.korian.fr/maison-retraite/ehpad-korian-les-fauvettes-villars-les-dombes-01330/,46.002326,5.033515,Auvergne-Rhône-Alpes
17705.0,Résidence La Roseraie,010784601,32.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,652.0,7 Avenue de la Gare,1700.0,01,AIN,ST MAURICE DE BEYNOST,04 78 55 17 87,secretariat@assolaroseraie.fr,Association pour la gestion de la résidence,https://www.saint-maurice-de-beynost.fr/vie-associative/vie-associative/161-residence-autonomie-la-roseraie,45.827788,4.978718,Auvergne-Rhône-Alpes
17661.0,Résidence Les Fontaines d'Or,010007359,15.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,,9 place des Fontaines d'Or,1150.0,01,AIN,LAGNIEU,04 74 40 19 79,,CCAS Lagnieu,,45.903992,5.348616,Auvergne-Rhône-Alpes
17711.0,Résidence Les Frachets,010784635,42.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,,440 route de fay,1660.0,01,AIN,MEZERIAT,04 74 55 89 02,residence-des-frachets@orange.fr,Association Comite de Gestion Mezeriat,,46.23481,5.048069,Auvergne-Rhône-Alpes
17701.0,Résidence Les Saints Anges,010784585,12.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,200.06,50 rue Alexandre-Reverchon,1170.0,01,AIN,GEX,04 50 42 63 01,ccas@ville-gex.fr,Centre Communal d'Action Sociale – CCAS,,46.3315,6.058089,Auvergne-Rhône-Alpes
17725.0,Résidence Les Tilleuls,010788727,67.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,20 rue des hautains,1630.0,01,AIN,ST GENIS POUILLY,    ,,SEMCODA Bourg En Bresse,,46.246423,6.02865,Auvergne-Rhône-Alpes
17697.0,Résidence Les mousserons,010784569,35.0,Public,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,268.14,1 Rue de Mousseron,1370.0,01,AIN,TREFFORT CUISIAT,04 74 51 32 96,foyerdesmousserons@val-revermont.fr,Commune de Val-Revermont,http://www.val-revermont.fr,46.267852,5.365362,Auvergne-Rhône-Alpes
17727.0,Résidence Les pragnières,010789535,24.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,55 rue des écoles,1580.0,01,AIN,IZERNORE,04 74 76 99 11,mairie@izernore.fr,CCAS - Izernore,http://www.izernore.fr,46.219395,5.55201,Auvergne-Rhône-Alpes
91348.0,Résidence Les écureuils,010008795,15.0,Public,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,501.0,85 Avenue Charles de Gaulle,1800.0,01,AIN,VILLIEU LOYES MOLLON,04 74 34 99 56,mairie@mairievlm.fr,CCAS,https://www.mairievlm.fr/foyers-logements.php,45.921689,5.22426,Auvergne-Rhône-Alpes
17719.0,Résidence autonomie Jean Bollard,010785863,14.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,321.22,10 Place Alexandre Dumas,1000.0,01,AIN,BOURG EN BRESSE,04 74 42 45 70,polepreventionseniors@bourgenbresse.fr,Commune de Bourg En Bresse,,46.211653,5.230711,Auvergne-Rhône-Alpes
17721.0,Résidence autonomie Les blés d'or,010788073,41.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,524.94,171 Rue du Docteur Temporal,1230.0,01,AIN,ST RAMBERT EN BUGEY,04 74 36 25 00,direction-bles-dor@groupe-sos.org,Groupe SOS Séniors,http://www.groupe-sos.org/structures/1233/R_sidence_autonomie_Les_Bl_s_d_Or,45.949729,5.443167,Auvergne-Rhône-Alpes
17693.0,Résidence autonomie Les marronniers,010784098,48.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,1070.05,Rue de la Mairie,1480.0,01,AIN,JASSANS RIOTTIER,04 74 60 91 09,lesmarronniers@acppa.fr,ACPPA,http://residenceautonomie-lesmarronniers.groupe-acppa.fr/,45.985969,4.759184,Auvergne-Rhône-Alpes
121.0,USLD Centre hospitalier d'Oyonnax,010789717,0.0,Public,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,1 rue Bellevue,1100.0,01,AIN,OYONNAX,04 74 73 10 01,secretariatdir@ch-hautbugey.fr,CH du Haut Bugey,,46.255544,5.650452,Auvergne-Rhône-Alpes
87.0,USLD Centre hospitalier de Nantua,010786259,0.0,Public,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,50 rue Paul-Painlevé BP 119,1130.0,01,AIN,NANTUA,04 74 73 10 01,secretariatdir@ch-hautbugey.fr,CH du Haut Bugey,,46.150926,5.607539,Auvergne-Rhône-Alpes
93.0,USLD Centre hospitalier de Pont de Veyle,010788008,0.0,Public,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,Rue Pierre-Goujon BP 68,1290.0,01,AIN,PONT DE VEYLE,03 85 36 23 50,info@ch-avs.fr,Centre Hospitalier Intercom Ain Val de Saône,http://www.ch-avs.fr,46.263522,4.889221,Auvergne-Rhône-Alpes
44.0,USLD Hôtel Dieu,010780823,0.0,Public,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,47 boulevard de Brou,1000.0,01,AIN,BOURG EN BRESSE,04 74 45 46 47,dirg@ch-bourg01.fr,Centre hospitalier Fleyriat,http://www.ch-bourg-en-bresse.fr,46.201313,5.232508,Auvergne-Rhône-Alpes
39.0,USLD Résidence Émile Pélicand,010009702,0.0,Public,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,10 avenue Louis-Jourdan,1000.0,01,AIN,BOURG EN BRESSE,04 74 45 46 47,dirg@ch-bourg01.fr,Centre hospitalier Fleyriat,http://www.ch-bourg-en-bresse.fr,46.203687,5.219126,Auvergne-Rhône-Alpes
120.0,USLD du Centre hospitalier,010789576,0.0,Public,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,,941 chemin de Veissieux Le Haut,1600.0,01,AIN,REYRIEUX,04 74 10 55 00,direction.trevoux@lhopitalnordouest.fr,CH de Trévoux,http://www.ch-trevoux.fr/,45.927247,4.830473,Auvergne-Rhône-Alpes
111.0,USLD du Centre hospitalier du Pays de Gex,010789022,0.0,Public,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,160 rue Marc-Panissod BP 437,1170.0,01,AIN,GEX,04 50 40 38 38,,CH du Pays de Gex,,46.322338,6.057731,Auvergne-Rhône-Alpes
221.0,Augusta EHPAD,020008447,70.0,Privé commercial,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,2619.0,4 Allee Olivier Messiaen,2200.0,02,AISNE,SOISSONS,03 23 55 58 33,augusta@emera.fr,SARL Emera Ehpad Augusta,,49.376473,3.316462,Hauts-de-France
